id,title,revenue,runtime,budget,original_title,release_year,release_month,top_cast_count,top_writers_count,top_director_count,top_producers_count,top_production_companies_count,historical_vote_average,historical_vote_count,historical_imdb_votes,historical_imdb_rating,historical_popularity,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science_Fiction,genre_TV_Movie,genre_Thriller,genre_War,genre_Western,is_english,spoken_has_english,success,budget_log,historical_vote_count_log,iso_outlier
328387,Nerve,85241496.0,96.0,19000000.0,Nerve,2016.0,6.0,0,0,0,0,1,6.430749553855791,1274.4724014026008,76956.2884834881,6.625711067649647,4.568126264963984,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,16.759949589762293,7.151071899874312,0
20763,Radio Flyer,4651977.0,114.0,35000000.0,Radio Flyer,1992.0,2.0,1,0,1,0,1,6.404111768262682,475.9818902401252,35021.63988154609,6.814996314991938,3.3085645602423623,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,17.370858648025116,6.167478524214,0
363676,Sully,240800000.0,96.0,60000000.0,Sully,2016.0,9.0,1,0,1,2,1,6.534366777911998,739.8104026772614,52661.6754326864,6.838874373258635,3.731252867338666,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,17.909855136853043,6.607744725724278,0
8005,Robin Hood: Men in Tights,35739755.0,104.0,20000000.0,Robin Hood: Men in Tights,1993.0,7.0,0,0,0,0,1,6.259231419695125,427.6901268155345,27969.34741173601,6.611859737402988,3.5233073130277828,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,16.811242881518265,6.060734342817462,0
1443,The Virgin Suicides,10409377.0,97.0,6000000.0,The Virgin Suicides,2000.0,4.0,0,0,0,1,0,6.37985239259397,479.2995213829675,33225.23135078615,6.715950165869492,3.434465737809501,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,15.607270193858982,6.174409912174275,0
513285,Trouble Is My Business,679000.0,116.0,250000.0,Trouble Is My Business,2018.0,4.0,0,0,0,0,0,6.427905833584974,1218.7777654504805,70618.21864304141,6.596375286426661,4.299973028381807,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,12.429220196836383,7.106423961667432,0
89355,New Suit,71159.0,94.0,1000000.0,New Suit,2003.0,5.0,0,0,0,0,0,6.219922250835028,505.1249502728192,32376.06707089984,6.544897494436047,3.623984195002752,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,13.815511557963774,6.226783576101531,0
429476,Hell Fest,18160930.0,89.0,5500000.0,Hell Fest,2018.0,9.0,0,0,0,0,1,6.333293068508103,1117.5241655295704,64799.56510739641,6.306637435227305,4.296411448567193,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,15.520258832020865,7.019765385998152,0
55890,Bereavement,10000000.0,103.0,2000000.0,Bereavement,2010.0,7.0,0,0,0,0,0,6.31173225819092,859.274534247164,54403.80901796959,6.359543164765547,4.327408178559098,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,14.508658238524095,6.757251564174612,0
1593,Night at the Museum,574480841.0,108.0,110000000.0,Night at the Museum,2006.0,12.0,1,0,0,0,2,6.285843657994336,1210.0529995290065,62125.845653185934,6.466897400680258,4.41492311643937,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,18.5159909328476,7.099245507689571,0
577,To Die For,21300000.0,106.0,20000000.0,To Die For,1995.0,9.0,0,0,0,0,1,6.383923973322197,514.3682457957741,36316.91983889962,6.729454479991002,3.720416811348636,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,16.811242881518265,6.244881685524304,0
68817,Footloose,63543328.0,113.0,24000000.0,Footloose,2011.0,10.0,3,0,0,2,0,6.332539656337296,489.11992043608006,32724.72755087704,6.6277181315810685,3.433676994740052,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,16.993564429978885,6.194650096745641,0
366672,Paws of Fury: The Legend of Hank,42500000.0,94.0,45000000.0,Paws of Fury: The Legend of Hank,2022.0,7.0,1,0,0,0,1,6.325716868134854,1777.5731088082084,75842.18718427935,6.514372816885481,5.010263972645996,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,17.622173069956816,7.483566697548537,0
9275,Death to Smoochy,8400000.0,109.0,55000000.0,Death to Smoochy,2002.0,3.0,1,0,0,0,1,6.434259506475847,677.7995458729497,46727.350918512326,6.722481286417678,3.787791405948046,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,17.822843761378564,6.520325864345336,0
8202,Æon Flux,53321673.0,93.0,62000000.0,Æon Flux,2005.0,11.0,1,0,0,0,1,6.287215131025657,1047.44096634873,65255.96380895153,6.409939108324251,4.2009762842572895,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,17.9426449591384,6.955059545799088,0
34441,The Errand of Angels,195184.0,91.0,160000.0,The Errand of Angels,2008.0,8.0,0,0,0,0,0,6.391375412795378,601.4601487005838,43849.07806766384,6.761584063467209,3.5196453029275707,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11.982935344196433,6.401021519941704,0
926,Galaxy Quest,90683916.0,101.0,45000000.0,Galaxy Quest,1999.0,12.0,1,0,0,0,1,6.1987793002414096,811.6536906149055,47788.541987328914,6.420576629565453,4.052238204293942,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,17.622173069956816,6.700305053995718,0
21972,Like Mike,62300000.0,99.0,30000000.0,Like Mike,2002.0,7.0,0,0,0,0,1,6.309705567694491,1246.862749885444,59304.02919626934,6.531846709884976,4.456945918465709,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,17.216707972959764,7.129187566828233,0
21486,A Four Letter Word,72348.0,87.0,125000.0,A Four Letter Word,2007.0,5.0,0,0,0,0,0,6.272706528878556,512.6280420701778,32415.32392497412,6.5562110651863215,3.567112555307048,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,11.736077016252437,6.2414993499315745,0
574060,Gunpowder Milkshake,1015760.0,114.0,30000000.0,Gunpowder Milkshake,2021.0,7.0,0,0,0,0,1,6.375389227099402,1231.2244337983502,74401.8198963813,6.5220143309035405,4.45927037316109,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,17.216707972959764,7.116576297793341,0
9714,Home Alone 3,79082515.0,102.0,32000000.0,Home Alone 3,1997.0,12.0,0,1,0,0,1,6.372476578168554,1019.5243264490329,47817.13427184149,6.636951468880561,4.112414578609707,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,17.281246492014,6.9280718197404365,0
11359,The Indian in the Cupboard,35700000.0,96.0,45000000.0,The Indian in the Cupboard,1995.0,7.0,2,0,0,2,2,6.370521261544197,1311.263103001951,61660.20632020805,6.593651488078387,4.37079360397541,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,17.622173069956816,7.179508485224072,0
346684,On Wings of Eagles,155111.0,96.0,12000000.0,On Wings of Eagles,2016.0,6.0,0,0,0,0,0,6.569373019816438,899.2340858138435,64406.18734509096,6.855633898587604,4.019543515150136,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,16.300417291085605,6.802654824854095,0
13184,Bangkok Dangerous,42487390.0,99.0,45000000.0,Bangkok Dangerous,2008.0,8.0,1,0,0,0,1,6.420397855928538,928.0801394265186,61729.195941947786,6.595137215643615,4.131774593113138,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,17.622173069956816,6.834194999276849,0
65,8 Mile,242875078.0,111.0,41000000.0,8 Mile,2002.0,11.0,0,0,0,1,1,6.349335354744463,411.8414617198956,29086.29489756759,6.684360490393141,3.351623678033859,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,17.529082649058825,6.023063649336498,0
557,Spider-Man,821708551.0,121.0,139000000.0,Spider-Man,2002.0,5.0,2,2,0,1,1,6.11743696132614,928.1033273173216,56980.97787001456,6.234075964570696,4.313472048180971,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,18.749984498289212,6.834219956867118,0
24662,Cats Don't Dance,3600000.0,74.0,32000000.0,Cats Don't Dance,1997.0,3.0,1,0,0,0,0,6.358257715172035,1137.4294877225664,47383.71929468701,6.670644190633003,4.013602893610951,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,17.281246492014,7.037404949218251,0
6557,27 Dresses,160300000.0,111.0,30000000.0,27 Dresses,2008.0,1.0,0,0,0,2,0,6.269792468012396,520.3074177698844,32904.37709619568,6.551500225980467,3.5814080281641205,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,17.216707972959764,6.256339921041487,0
19213,Pledge This!,1751460.0,91.0,8300000.0,Pledge This!,2007.0,2.0,0,0,0,0,0,6.2070007802798655,547.2711460695339,34465.6315070126,6.514352203465171,3.660600457649877,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,15.931766193248746,6.306769956676458,0
17680,The Girlfriend Experience,1007962.0,77.0,1700000.0,The Girlfriend Experience,2009.0,5.0,0,0,1,0,0,6.390529301053842,612.2081548556065,44548.44527353813,6.758021653826621,3.5329829415489087,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,14.346139397261565,6.418704445760513,0
18032,The Secret of Moonacre,7162618.0,103.0,32000000.0,The Secret of Moonacre,2009.0,2.0,0,0,0,0,1,6.295725123228439,1188.978760120973,62685.7207802565,6.487143196370618,4.267527199809611,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,17.281246492014,7.081690737308448,0
11683,Land of the Dead,47074133.0,93.0,15000000.0,Land of the Dead,2005.0,6.0,1,0,0,1,1,6.290286605364023,1052.9421939184274,63564.970774107416,6.319843011599527,4.2680257906369965,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,16.52356082573315,6.960292883117623,0
25793,Precious,47536959.0,110.0,10000000.0,Precious,2009.0,11.0,0,0,0,0,0,6.390529301053842,612.2081548556065,44548.44527353813,6.758021653826621,3.5329829415489087,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,16.118095750958314,6.418704445760513,0
254128,San Andreas,473990832.0,114.0,110000000.0,San Andreas,2015.0,5.0,0,0,0,3,3,6.378076682820949,1042.1515833359333,66267.03222393872,6.576980625837454,4.0025210625071335,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,18.5159909328476,6.950001778415821,0
1429,25th Hour,23932055.0,135.0,5000000.0,25th Hour,2002.0,12.0,1,0,1,0,1,6.432296787874973,623.215984616551,45398.33989774525,6.765384011637948,3.882342120799027,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,15.424948670398354,6.436496437673728,0
9445,Apt Pupil,8863193.0,107.0,14000000.0,Apt Pupil,1998.0,10.0,0,1,0,0,0,6.542711594046754,723.9717078361257,49964.8070531264,6.823481581258141,3.564067464457394,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,16.454567959008102,6.586132630418922,0
9986,Charlotte's Web,148964660.0,97.0,85000000.0,Charlotte's Web,2006.0,12.0,1,0,0,0,1,6.298059868031747,1330.6670442576867,63307.04832012026,6.497310943765648,4.546436722260653,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,18.258161826219297,7.194186853079925,0
10743,Confidence,23014206.0,97.0,15000000.0,Confidence,2003.0,4.0,0,0,0,0,1,6.441316221415542,810.652435062997,54753.44057678075,6.65579086043671,4.027595529795801,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,16.52356082573315,6.699072212891572,0
585216,Escape Room: Tournament of Champions,65774490.0,88.0,15000000.0,Escape Room: Tournament of Champions,2021.0,7.0,0,0,0,1,1,6.380258426302812,1199.2419892897008,71233.95270390494,6.409990532041378,4.472886251426385,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,16.52356082573315,7.09027847318732,0
2114,Final Fantasy: The Spirits Within,85131830.0,106.0,137000000.0,Final Fantasy: The Spirits Within,2001.0,7.0,3,0,0,0,1,6.318353095171517,1149.4770318745284,59046.7172147621,6.528597054115401,4.319726483354982,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,18.73549149109167,7.0479319456729534,0
231,Syriana,93974620.0,128.0,50000000.0,Syriana,2005.0,11.0,1,0,0,0,1,6.507397849383222,790.9095055537189,54227.66929113525,6.772730516285391,3.6521052074612834,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,17.72753358339242,6.6744471246216825,0
10212,Ravenous,2000000.0,101.0,12000000.0,Ravenous,1999.0,3.0,0,0,0,0,1,6.306062188973614,643.4171768470006,40244.97289252398,6.5053990478352,3.734204125445236,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,16.300417291085605,6.468346306513985,0
438631,Dune,407573628.0,155.0,165000000.0,Dune,2021.0,9.0,1,0,0,0,0,6.183182657977875,1952.215750661252,99654.15088126912,6.296456379633352,5.120416399001812,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,18.92145603792546,7.577232396183893,0
624860,The Matrix Resurrections,156497322.0,147.0,190000000.0,The Matrix Resurrections,2021.0,12.0,0,0,0,1,2,6.193044723514652,1782.9669153837574,93701.226777055,6.294930482485234,4.936638540063417,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,19.06253463538792,7.486594767779514,0
11258,Hard Rain,19900000.0,97.0,70000000.0,Hard Rain,1998.0,1.0,1,0,0,0,1,6.468658497894736,739.2307485827329,49896.99802311638,6.665252663375411,3.9780116113296473,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,18.064005814299346,6.6069619600008105,0
16727,The Namesake,20354321.0,122.0,12000000.0,The Namesake,2006.0,9.0,0,0,0,0,1,6.419702370795418,1130.2946832724422,56085.17262940951,6.673813730801446,4.3148364759492415,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,16.300417291085605,7.031117993259433,0
87826,Here Comes the Boom,73100000.0,105.0,42000000.0,Here Comes the Boom,2012.0,10.0,0,0,0,0,1,6.25808171926215,780.5447945104144,50357.25343108108,6.513487083853515,3.84881545880074,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,17.553180200057167,6.661272466850249,0
13523,Sex Drive,18755936.0,109.0,19000000.0,Sex Drive,2008.0,10.0,0,0,0,0,1,6.287356669241428,750.9593504869048,44044.77767484476,6.535936225501541,3.84790759217484,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,16.759949589762293,6.622682267285221,0
13948,An American Carol,7000000.0,83.0,20000000.0,An American Carol,2008.0,10.0,0,0,0,0,0,6.218378689923702,1189.335855256276,61836.28330282851,6.443172424102231,4.2798045693002695,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,16.811242881518265,7.081990777593607,0
9952,Rescue Dawn,7177143.0,125.0,10000000.0,Rescue Dawn,2006.0,9.0,0,0,0,0,1,6.465470288360284,922.4865490823922,60926.99730854437,6.734383729433351,4.138535545002007,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,16.118095750958314,6.828156234381508,0
19153,The Real Cancun,5345083.0,96.0,7500000.0,The Real Cancun,2003.0,4.0,0,0,0,1,2,6.188431414141415,99.73196969696968,6962.019469696969,7.0930277777777775,2.429732901515152,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,15.830413711839864,4.612463223987271,0
11973,Thirteen Days,34566746.0,145.0,80000000.0,Thirteen Days,2000.0,12.0,0,0,0,1,1,6.685747644189069,768.0619504452841,53998.35161448136,6.8921072893095925,3.745901628682704,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,18.197537205138154,6.645171526007675,0
299245,The Gallows,42964410.0,81.0,100000.0,The Gallows,2015.0,7.0,0,0,0,1,2,6.350351879202501,1069.011079735424,63949.14343069673,6.3291938538993655,4.215214682746724,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,11.51293546492023,6.9754242822952595,0
270303,It Follows,23374076.0,101.0,2300000.0,It Follows,2015.0,2.0,0,0,0,0,0,6.356052771946675,1109.425499971172,68022.03557673417,6.347267864608821,4.484540991368126,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,14.648420115681892,7.012498554160301,0
84355,Your Sister's Sister,3242802.0,90.0,125000.0,Your Sister's Sister,2011.0,9.0,0,0,0,0,0,6.192878731755365,589.5571242632516,36659.68480731459,6.487054947414896,3.710233013115732,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,11.736077016252437,6.3810663697616565,0
273895,Selma,66787908.0,127.0,20000000.0,Selma,2014.0,12.0,0,0,0,0,1,6.530718857065205,703.1998688910484,51210.192777347176,6.842888082581925,3.7073412500233465,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,16.811242881518265,6.557062220539521,0
167810,Lost River,45431.0,95.0,2000000.0,Lost River,2015.0,4.0,0,0,0,0,0,6.384239313723147,1308.3755937003043,73670.27595327604,6.587971734408079,4.239519551542828,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,14.508658238524095,7.177305656533067,0
9611,Romy and Michele's High School Reunion,29235353.0,92.0,20000000.0,Romy and Michele's High School Reunion,1997.0,4.0,0,0,0,0,1,6.242383429995337,453.7560743757967,29522.76473764744,6.582807808053041,3.560760728325375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,16.811242881518265,6.119761174924845,0
11592,Serial Mom,7820688.0,94.0,13000000.0,Serial Mom,1994.0,4.0,0,0,0,0,0,6.377867215326834,501.2407104149054,34466.70613976856,6.698761850709099,3.886951082102188,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,16.380459992348886,6.219079507585525,0
45153,Eve's Bayou,14842388.0,109.0,6000000.0,Eve's Bayou,1997.0,11.0,1,0,0,0,0,6.4037176784211,508.23450877238986,37499.82261824612,6.798064772521877,3.37132050769213,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,15.607270193858982,6.232908634953289,0
22597,The Broken Hearts Club: A Romantic Comedy,1744858.0,96.0,1000000.0,The Broken Hearts Club: A Romantic Comedy,2000.0,2.0,0,0,0,0,0,6.330449590602323,478.9361120573549,32488.91780359425,6.665209073181191,3.488249316857736,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,13.815511557963774,6.1736529951628505,0
1270920,The Meet Arnold: The Movie,90000000.0,152.0,200000000.0,The Meet Arnold: The Movie,2022.0,11.0,1,0,0,0,1,6.306762697339473,1319.9559606830317,72114.10338385383,6.4305480459901485,4.48433820888395,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,19.11382792951231,7.186110966103648,0
14012,Flicka,21000000.0,95.0,15000000.0,Flicka,2006.0,10.0,0,0,0,0,0,6.419702370795418,1130.2946832724422,56085.17262940951,6.673813730801446,4.3148364759492415,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,16.52356082573315,7.031117993259433,0
11971,Much Ado About Nothing,22600000.0,111.0,11000000.0,Much Ado About Nothing,1993.0,5.0,0,1,0,0,0,6.347271883312068,423.931441087433,28838.51119447929,6.700833837953451,3.383041080878843,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,16.213405921671733,6.051927840823345,0
4959,The International,60161391.0,118.0,50000000.0,The International,2009.0,2.0,0,0,0,1,1,6.429257065490809,974.6502163448798,63464.33416650384,6.63442581253306,4.149083029751457,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,17.72753358339242,6.883104137285338,0
10660,It Could Happen to You,37939757.0,101.0,20000000.0,It Could Happen to You,1994.0,7.0,3,0,0,0,1,6.345362984242168,430.1121728552027,29264.22865568036,6.696270798051622,3.3871357121881336,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,16.811242881518265,6.066368318086527,0
940551,Migration,298776052.0,83.0,72000000.0,Migration,2023.0,12.0,0,0,0,0,1,6.3265784923742405,1776.898445856892,75787.68662585848,6.511185039760235,5.043080988823526,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,18.09217669086922,7.483187297376743,0
16162,The Best Man,34573780.0,120.0,9000000.0,The Best Man,1999.0,10.0,0,0,0,0,1,6.317833360967034,496.6418424916145,34507.33111628434,6.680624009934789,3.4932978137926325,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,16.012735246411598,6.209880626498271,0
10185,The Midnight Meat Train,3533227.0,98.0,15000000.0,The Midnight Meat Train,2008.0,8.0,0,0,0,0,0,6.349610723756856,1287.992344232639,72688.67333490877,6.401366349191819,4.556351819615698,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,16.52356082573315,7.161616063614055,0
1726,Iron Man,585174222.0,126.0,140000000.0,Iron Man,2008.0,4.0,1,2,0,1,0,6.187073345196137,1183.678386921756,69418.50157875736,6.31544621079473,4.450304477898329,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,18.757152987716434,7.077226613291097,0
340837,A Cure for Wellness,26620002.0,146.0,40000000.0,A Cure for Wellness,2017.0,2.0,0,0,0,1,3,6.245123059372382,1409.0928913855323,81018.35613288685,6.262980141881694,4.709939722977491,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,17.50439003707821,7.251410861617466,0
2293,Mallrats,2122561.0,94.0,6000000.0,Mallrats,1995.0,10.0,0,0,0,0,0,6.312633140507053,414.8089134983661,26918.90995226917,6.632949660870752,3.44100502157046,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,15.607270193858982,6.030225812179151,0
7461,Vantage Point,152039882.0,90.0,40000000.0,Vantage Point,2008.0,2.0,1,0,0,1,2,6.413142245145249,846.4251417450349,57259.1664733768,6.636748927599514,3.978742270566746,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,17.50439003707821,6.742202507028987,0
13170,The Boys & Girls Guide to Getting Down,14487294.0,92.0,2100000.0,The Boys & Girls Guide to Getting Down,2007.0,3.0,0,0,0,0,0,6.173151353392367,325.0080175020643,20876.82908333823,6.792785759231949,3.042514307136333,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,14.557448378884015,5.786921974628905,0
209262,Parkland,1412181.0,94.0,10000000.0,Parkland,2013.0,10.0,0,0,0,0,0,6.535415927739077,685.103990856723,49911.32775090327,6.844788103949185,3.707992035785976,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,16.118095750958314,6.531029206407407,0
16710,Meet the Browns,41975388.0,101.0,20000000.0,Meet the Browns,2008.0,3.0,0,1,1,0,0,6.310320116273389,547.3583280801175,36552.61075335173,6.621528171809381,3.5608204530852707,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,16.811242881518265,6.306928956617318,0
1495,Kingdom of Heaven,218100001.0,144.0,130000000.0,Kingdom of Heaven,2005.0,5.0,1,0,1,0,1,6.459180826265379,850.6717382604878,57117.33560107872,6.699146738281035,4.032375352783113,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,18.683045016112164,6.747201168856647,0
267193,Grimsby,28000000.0,83.0,35000000.0,Grimsby,2016.0,2.0,0,0,0,3,3,6.1917210397804725,992.9321282223882,58727.86051812842,6.388052205913463,4.0810702437438895,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,17.370858648025116,6.901668922858878,0
9373,The Texas Chainsaw Massacre,107967319.0,98.0,9500000.0,The Texas Chainsaw Massacre,2003.0,5.0,0,0,0,0,2,6.240914016707625,856.211472798771,48465.65256129277,6.080553140343382,4.202799585220644,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,16.066802461833923,6.753684647549487,0
1252,Lonely Hearts,2520000.0,108.0,18000000.0,Lonely Hearts,2006.0,4.0,0,0,0,4,1,6.451237307861032,706.5175965475895,48395.87340941314,6.715481502807606,3.788201239322404,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,16.705882371415992,6.56176250065346,0
10750,Toy Soldiers,15100000.0,112.0,10000000.0,Toy Soldiers,1991.0,4.0,0,1,0,0,1,6.466486556496058,751.9707975109847,46538.73583608951,6.663564046072487,3.748691132103623,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,16.118095750958314,6.624026445521954,0
13193,Saved!,10100000.0,92.0,5000000.0,Saved!,2004.0,6.0,0,0,0,0,2,6.214966601745002,514.3051456700042,32856.350207849995,6.535714943530746,3.6311799865124574,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,15.424948670398354,6.244759241059605,0
10461,Get Carter,19412993.0,102.0,63600000.0,Get Carter,2000.0,10.0,1,0,0,0,1,6.442875210055269,711.2902933909726,48896.81560481061,6.684336819386924,3.869954285153015,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,17.968124044033623,6.568485543755381,0
4512,The Assassination of Jesse James by the Coward Robert Ford,14711793.0,159.0,30000000.0,The Assassination of Jesse James by the Coward Robert Ford,2007.0,9.0,0,0,0,0,1,6.334434223916558,575.8746898640029,39479.86354730978,6.622531619400445,3.611110481123727,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,17.216707972959764,6.357625067643109,0
13359,Expelled: No Intelligence Allowed,7700000.0,90.0,3500000.0,Expelled: No Intelligence Allowed,2008.0,4.0,0,0,0,0,0,6.15403411635983,102.01136149564722,7296.391204081632,7.075306926406927,2.4280846990866274,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,15.068273812173887,4.634839287929383,0
603,The Matrix,463517383.0,136.0,63000000.0,The Matrix,1999.0,3.0,0,0,0,2,2,6.1282563647373545,847.4949770170853,51747.94257696344,6.253547525286033,4.269293773621384,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,17.958645300228824,6.74346416481832,0
68812,The Iceman,1969193.0,105.0,20000000.0,The Iceman,2012.0,9.0,0,0,0,3,1,6.464099861081063,865.4267194178061,59374.23281193976,6.716870306577731,3.978119974838306,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,16.811242881518265,6.7643775347978226,0
